date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:09	2361/2361	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:06%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fgovernance	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed9e35.json	(from https://www.onetouchhealth.net/governance)
00:10:11	2884/2884	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:09%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fgovernance&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embede306	(from https://www.onetouchhealth.net/governance)
00:10:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:11%20GMT	https://www.onetouchhealth.net/?p=1654	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexe693.html	(from https://www.onetouchhealth.net/governance)
00:10:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:11%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/governance)
00:10:15	15827/15827	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:13%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/1619	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/1619.json	(from https://www.onetouchhealth.net/auditing)
00:10:17	2486/2486	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:14%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fauditing	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed97a8.json	(from https://www.onetouchhealth.net/auditing)
00:10:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:15%20GMT	https://www.onetouchhealth.net/?p=1619	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index7bb4.html	(from https://www.onetouchhealth.net/auditing)
00:10:19	3047/3047	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:16%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fauditing&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedb3b6	(from https://www.onetouchhealth.net/auditing)
00:10:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:18%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/auditing)
00:10:21	16820/16820	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:19%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/1923	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/1923.json	(from https://www.onetouchhealth.net/invoicing-and-payroll)
00:10:23	2415/2415	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:21%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Finvoicing-and-payroll	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedaf97.json	(from https://www.onetouchhealth.net/invoicing-and-payroll)
00:10:24	2942/2942	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:22%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Finvoicing-and-payroll&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedd744	(from https://www.onetouchhealth.net/invoicing-and-payroll)
00:10:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:23%20GMT	https://www.onetouchhealth.net/?p=1923	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/indexbfe5.html	(from https://www.onetouchhealth.net/invoicing-and-payroll)
00:10:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:23%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/invoicing-and-payroll)
00:10:27	16347/16347	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:25%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3347	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3347.json	(from https://www.onetouchhealth.net/care-industries)
00:10:29	467224/467224	---M--	200	added ('OK')	image/png	etag:%2272118-5f9d51f6ada80%22	https://www.onetouchhealth.net/app/uploads/2023/04/OT-Article-Banner@2x.png	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2023/04/OT-Article-Banner@2x.png	(from https://www.onetouchhealth.net/invoicing-and-payroll)
00:10:31	2541/2541	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:27%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcare-industries	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed70ed.json	(from https://www.onetouchhealth.net/care-industries)
00:10:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:30%20GMT	https://www.onetouchhealth.net/?p=3347	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index428d.html	(from https://www.onetouchhealth.net/care-industries)
00:10:33	3102/3102	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:30%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcare-industries&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed4d9d	(from https://www.onetouchhealth.net/care-industries)
00:10:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:32%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/care-industries)
00:10:35	88882/88882	---M--	200	added ('OK')	image/jpeg	etag:%2215b32-610291ffefb5b%22	https://www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px-6.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/Beige-Simple-Woman-Facebook-Profile-Picture-3200-x-864-px-6.jpg	(from https://www.onetouchhealth.net/care-industries)
00:10:36	31482/31482	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:34%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3193	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3193.json	(from https://www.onetouchhealth.net/home-care)
00:10:37	2374/2374	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:35%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fhome-care	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed206e.json	(from https://www.onetouchhealth.net/home-care)
00:10:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:36%20GMT	https://www.onetouchhealth.net/?p=3193	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index539d.html	(from https://www.onetouchhealth.net/home-care)
00:10:39	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:37%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fhome-care&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed38db	(from https://www.onetouchhealth.net/home-care)
00:10:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:38%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/home-care)
00:10:44	31116/31116	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:42%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3305	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3305.json	(from https://www.onetouchhealth.net/residential-care)
00:10:45	2423/2423	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:43%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fresidential-care	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed3458.json	(from https://www.onetouchhealth.net/residential-care)
00:10:46	268466/268466	---M--	200	added ('OK')	image/jpeg	etag:%22418b2-61f296ad52a9f%22	https://www.onetouchhealth.net/app/uploads/2024/08/dario-valenzuela-PAGBeJrLiDA-unsplash.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/dario-valenzuela-PAGBeJrLiDA-unsplash.jpg	(from https://www.onetouchhealth.net/home-care)
00:10:46	2946/2946	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:44%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fresidential-care&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed12b6	(from https://www.onetouchhealth.net/residential-care)
00:10:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:45%20GMT	https://www.onetouchhealth.net/?p=3305	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index2005.html	(from https://www.onetouchhealth.net/residential-care)
00:10:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:46%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/residential-care)
00:10:49	313393/313393	---M--	200	added ('OK')	image/jpeg	etag:%224c831-61f29b3db4ea4%22	https://www.onetouchhealth.net/app/uploads/2024/08/priscilla-du-preez-LxEsi17Au6U-unsplash.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/priscilla-du-preez-LxEsi17Au6U-unsplash.jpg	(from https://www.onetouchhealth.net/residential-care)
00:10:49	30609/30609	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:48%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3313	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3313.json	(from https://www.onetouchhealth.net/day-care)
00:10:51	2361/2361	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:49%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fday-care	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedeff1.json	(from https://www.onetouchhealth.net/day-care)
00:10:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:49%20GMT	https://www.onetouchhealth.net/?p=3313	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index01a0.html	(from https://www.onetouchhealth.net/day-care)
00:10:52	2885/2885	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:50%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fday-care&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedd0ae	(from https://www.onetouchhealth.net/day-care)
00:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:51%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/day-care)
00:10:54	274515/274515	---M--	200	added ('OK')	image/jpeg	etag:%2243053-61f29c6189c9c%22	https://www.onetouchhealth.net/app/uploads/2024/08/priscilla-du-preez-XkKCui44iM0-unsplash.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/priscilla-du-preez-XkKCui44iM0-unsplash.jpg	(from https://www.onetouchhealth.net/day-care)
00:10:55	30690/30690	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:53%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3329	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3329.json	(from https://www.onetouchhealth.net/reablement-services)
00:10:56	2402/2402	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:10:54%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Freablement-services	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedf7fa.json	(from https://www.onetouchhealth.net/reablement-services)
00:10:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:55%20GMT	https://www.onetouchhealth.net/?p=3329	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index7f87.html	(from https://www.onetouchhealth.net/reablement-services)
00:10:57	2925/2925	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:10:56%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Freablement-services&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed8785	(from https://www.onetouchhealth.net/reablement-services)
00:10:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:10:57%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/reablement-services)
00:11:00	298765/298765	---M--	200	added ('OK')	image/jpeg	etag:%2248f0d-61f2a698f8fe1%22	https://www.onetouchhealth.net/app/uploads/2024/08/priscilla-du-preez-nF8xhLMmg0c-unsplash.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/priscilla-du-preez-nF8xhLMmg0c-unsplash.jpg	(from https://www.onetouchhealth.net/reablement-services)
00:11:02	31454/31454	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:00%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3338	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3338.json	(from https://www.onetouchhealth.net/learning-disability-support-services)
00:11:04	2483/2483	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:02%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Flearning-disability-support-services	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed98ec.json	(from https://www.onetouchhealth.net/learning-disability-support-services)
00:11:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:02%20GMT	https://www.onetouchhealth.net/?p=3338	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index8f79.html	(from https://www.onetouchhealth.net/learning-disability-support-services)
00:11:05	3040/3040	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:03%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Flearning-disability-support-services&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed6600	(from https://www.onetouchhealth.net/learning-disability-support-services)
00:11:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:04%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/learning-disability-support-services)
00:11:07	254517/254517	---M--	200	added ('OK')	image/jpeg	etag:%223e235-61f2a79cffae9%22	https://www.onetouchhealth.net/app/uploads/2024/08/scott-graham-5fNmWej4tAA-unsplash.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/scott-graham-5fNmWej4tAA-unsplash.jpg	(from https://www.onetouchhealth.net/learning-disability-support-services)
00:11:08	31028/31028	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:06%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/3318	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/3318.json	(from https://www.onetouchhealth.net/disability-support)
00:11:09	2388/2388	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:07%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fdisability-support	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed468d.json	(from https://www.onetouchhealth.net/disability-support)
00:11:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:08%20GMT	https://www.onetouchhealth.net/?p=3318	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index4677.html	(from https://www.onetouchhealth.net/disability-support)
00:11:10	2911/2911	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:09%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fdisability-support&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed2a93	(from https://www.onetouchhealth.net/disability-support)
00:11:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:10%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/disability-support)
00:11:13	218700/218700	---M--	200	added ('OK')	image/jpeg	etag:%223564c-61f2a4a8c100a%22	https://www.onetouchhealth.net/app/uploads/2024/08/headway-5QgIuuBxKwM-unsplash.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/08/headway-5QgIuuBxKwM-unsplash.jpg	(from https://www.onetouchhealth.net/disability-support)
00:11:14	35599/35599	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:12%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/21	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/21.json	(from https://www.onetouchhealth.net/about-us)
00:11:15	2498/2498	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:13%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fabout-us	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embeda159.json	(from https://www.onetouchhealth.net/about-us)
00:11:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:13%20GMT	https://www.onetouchhealth.net/?p=21	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index3965.html	(from https://www.onetouchhealth.net/about-us)
00:11:16	3059/3059	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:14%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fabout-us&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embedcf61	(from https://www.onetouchhealth.net/about-us)
00:11:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:15%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/about-us)
00:11:18	11089/11089	---M--	200	added ('OK')	image/jpeg	etag:%222b51-6102ada634487%22	https://www.onetouchhealth.net/app/uploads/2024/01/13-1-300x300.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/13-1-300x300.jpg	(from https://www.onetouchhealth.net/about-us)
00:11:18	12056/12056	---M--	200	added ('OK')	image/jpeg	etag:%222f18-6102ada8c833e%22	https://www.onetouchhealth.net/app/uploads/2024/01/14-1-300x300.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/14-1-300x300.jpg	(from https://www.onetouchhealth.net/about-us)
00:11:19	12391/12391	---M--	200	added ('OK')	image/jpeg	etag:%223067-6102adab5c9c5%22	https://www.onetouchhealth.net/app/uploads/2024/01/15-300x300.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/15-300x300.jpg	(from https://www.onetouchhealth.net/about-us)
00:11:19	12494/12494	---M--	200	added ('OK')	image/jpeg	etag:%2230ce-6102adae24c6e%22	https://www.onetouchhealth.net/app/uploads/2024/01/16-300x300.jpg	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/app/uploads/2024/01/16-300x300.jpg	(from https://www.onetouchhealth.net/about-us)
00:11:21	24644/24644	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:19%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/2863	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/2863.json	(from https://www.onetouchhealth.net/company-history)
00:11:22	2503/2503	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:20%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcompany-history	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed8b37.json	(from https://www.onetouchhealth.net/company-history)
00:11:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:20%20GMT	https://www.onetouchhealth.net/?p=2863	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index9ae4.html	(from https://www.onetouchhealth.net/company-history)
00:11:23	3064/3064	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:21%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcompany-history&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed4567	(from https://www.onetouchhealth.net/company-history)
00:11:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:22%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/company-history)
00:11:26	29776/29776	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:24%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/1633	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/1633.json	(from https://www.onetouchhealth.net/customer-success)
00:11:27	2371/2371	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:25%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcustomer-success	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed554e.json	(from https://www.onetouchhealth.net/customer-success)
00:11:28	2894/2894	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:26%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcustomer-success&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embeda142	(from https://www.onetouchhealth.net/customer-success)
00:11:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:27%20GMT	https://www.onetouchhealth.net/?p=1633	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index208d.html	(from https://www.onetouchhealth.net/customer-success)
00:11:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:28%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/customer-success)
00:11:31	29271/29271	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:29%20GMT	https://www.onetouchhealth.net/wp-json/wp/v2/pages/676	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/wp/v2/pages/676.json	(from https://www.onetouchhealth.net/customer-support)
00:11:32	2400/2400	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Sep%202024%2007:11:30%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcustomer-support	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embeda10c.json	(from https://www.onetouchhealth.net/customer-support)
00:11:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:31%20GMT	https://www.onetouchhealth.net/?p=676	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/index54f6.html	(from https://www.onetouchhealth.net/customer-support)
00:11:33	2923/2923	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Sep%202024%2007:11:32%20GMT	https://www.onetouchhealth.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.onetouchhealth.net%2Fcustomer-support&format=xml	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/wp-json/oembed/1.0/embed913c	(from https://www.onetouchhealth.net/customer-support)
00:11:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Sep%202024%2007:11:33%20GMT	https://www.onetouchhealth.net/family	E:/New%20folder/HomeCareManagement/www.onetouchhealth.net/family	(from https://www.onetouchhealth.net/customer-support)
